# xyscan Version 4.3.0
# Date: Tue Dec 14 10:21:08 2021
# Scanned by: niketth
# Source: C:/Users/niketth/Documents/repositories/rainier/stat_mech/_outputs/Screenshot 2021-12-14 092216.png
# Comment: 
# Format: x y -dx +dx -dy +dy
33.6492	18.1066	0	0	0	0	
40.6594	16.0846	0	0	0	0	
47.6697	19.1176	0	0	0	0	
54.6799	8.08824	0	0	0	0	
61.2228	5.05515	0	0	0	0	
68.233	5.05515	0	0	0	0	
75.7106	8.08824	0	0	0	0	
82.2535	2.02206	0	0	0	0	
89.2638	2.02206	0	0	0	0	
96.274	4.04412	0	0	0	0	
103.284	2.02206	0	0	0	0	
110.294	6.06618	0	0	0	0	
117.305	4.04412	0	0	0	0	
124.315	4.04412	0	0	0	0	
130.858	8.08824	0	0	0	0	
138.335	8.08824	0	0	0	0	
145.346	2.02206	0	0	0	0	
152.356	6.06618	0	0	0	0	
159.366	2.02206	0	0	0	0	
166.376	4.04412	0	0	0	0	
173.387	4.04412	0	0	0	0	
180.397	1.10294	0	0	0	0	
187.407	3.03309	0	0	0	0	
194.885	1.10294	0	0	0	0	
201.895	2.02206	0	0	0	0	
208.905	2.02206	0	0	0	0	
215.448	11.1213	0	0	0	0	
222.458	6.06618	0	0	0	0	
229.001	8.08824	0	0	0	0	
236.012	16.0846	0	0	0	0	
243.489	23.1618	0	0	0	0	
250.499	24.0809	0	0	0	0	
257.51	14.0625	0	0	0	0	
264.52	16.0846	0	0	0	0	
271.53	12.1324	0	0	0	0	
278.073	8.08824	0	0	0	0	
285.083	6.06618	0	0	0	0	
292.093	4.04412	0	0	0	0	
299.571	6.06618	0	0	0	0	
306.114	4.04412	0	0	0	0	
313.592	5.05515	0	0	0	0	
320.134	7.07721	0	0	0	0	
327.145	6.06618	0	0	0	0	
334.155	8.08824	0	0	0	0	
341.165	5.05515	0	0	0	0	
# EoF
