# xyscan Version 4.3.0
# Date: Tue Dec 14 10:29:00 2021
# Scanned by: niketth
# Source: C:/Users/niketth/Documents/repositories/rainier/stat_mech/_outputs/Screenshot 2021-12-14 092328.png
# Comment: 
# Format: x y -dx +dx -dy +dy
15.0901	1.30597	0	0	0	0	
21.9884	1.30597	0	0	0	0	
28.8867	7.27612	0	0	0	0	
36.2162	11.194	0	0	0	0	
43.1145	12.1269	0	0	0	0	
49.5817	12.1269	0	0	0	0	
56.9112	5.22388	0	0	0	0	
64.2407	6.15672	0	0	0	0	
70.7079	7.27612	0	0	0	0	
77.6062	5.22388	0	0	0	0	
84.9356	3.17164	0	0	0	0	
91.834	2.23881	0	0	0	0	
99.1634	3.17164	0	0	0	0	
106.062	3.17164	0	0	0	0	
112.96	4.29104	0	0	0	0	
119.858	4.29104	0	0	0	0	
127.188	4.29104	0	0	0	0	
134.086	6.15672	0	0	0	0	
140.985	12.1269	0	0	0	0	
147.883	13.2463	0	0	0	0	
155.212	15.2985	0	0	0	0	
162.111	17.1642	0	0	0	0	
168.578	16.2313	0	0	0	0	
175.907	11.194	0	0	0	0	
182.806	17.1642	0	0	0	0	
189.704	9.14179	0	0	0	0	
197.033	6.15672	0	0	0	0	
203.932	8.20896	0	0	0	0	
210.83	10.2612	0	0	0	0	
218.16	7.27612	0	0	0	0	
225.058	8.20896	0	0	0	0	
231.956	7.27612	0	0	0	0	
238.855	23.1343	0	0	0	0	
245.753	19.2164	0	0	0	0	
253.082	13.2463	0	0	0	0	
259.981	14.1791	0	0	0	0	
266.879	31.1567	0	0	0	0	
274.208	49.0672	0	0	0	0	
281.107	34.1418	0	0	0	0	
288.005	30.2239	0	0	0	0	
294.903	31.1567	0	0	0	0	
301.802	35.0746	0	0	0	0	
308.7	26.1194	0	0	0	0	
316.03	23.1343	0	0	0	0	
322.928	9.14179	0	0	0	0	
329.826	13.2463	0	0	0	0	
# EoF
