"","lineage","i","k","j","min.sts","max.sts","length","lengthdays","c(NA, tmrca_all$size)","size","size_cat"
"10741","B.1",7,5,36,2020.45355191257,2020.49453551913,0.0409836065573472,14.9999999999891,4,4,"3-5"
"10742","B.1",7,5,37,2020.19398907104,2020.24316939891,0.0491803278689531,18.0000000000368,3,3,"3-5"
"10743","B.1",7,5,38,2020.19945355191,2020.67486338798,0.475409836065637,174.000000000023,147,147,"20+"
"10744","B.1",7,5,39,2020.24863387978,2020.46448087432,0.215846994535468,78.9999999999814,5,5,"3-5"
"10745","B.1",7,5,40,2020.65846994536,2020.66120218579,0.00273224043712617,0.999999999988177,5,5,"3-5"
"10746","B.1",7,5,41,2020.26229508197,2020.63661202186,0.374316939890605,136.999999999961,9,9,"6-10"
"10747","B.1",7,5,42,2020.57103825137,2020.5737704918,0.00273224043712617,0.999999999988177,2,2,"2"
"10748","B.1",7,5,43,2020.42349726776,2020.47267759563,0.0491803278689531,18.0000000000368,3,3,"3-5"
"10749","B.1",7,5,44,2020.31420765027,2020.34426229508,0.0300546448088426,11.0000000000364,4,4,"3-5"
"10750","B.1",7,5,45,2020.2131147541,2020.22131147541,0.00819672131160587,3.00000000004775,2,2,"2"
"10751","B.1",7,5,46,2020.30054644809,2020.3087431694,0.0081967213113785,2.99999999996453,2,2,"2"
"10752","B.1",7,5,47,2020.36612021858,2020.60382513661,0.237704918032705,86.99999999997,44,44,"20+"
"10753","B.1",7,5,48,2020.40983606557,2020.40983606557,0,0,2,2,"2"
"10754","B.1",7,5,49,2020.23224043716,2020.61202185792,0.379781420765084,139.000000000021,127,127,"20+"
"10755","B.1",7,5,50,2020.20218579235,2020.60382513661,0.401639344262094,146.999999999926,80,80,"20+"
"10756","B.1",7,5,51,2020.47540983607,2020.5,0.0245901639343629,8.99999999997681,2,2,"2"
"10757","B.1",7,5,52,2020.41803278689,2020.54918032787,0.131147540983648,48.000000000015,7,7,"6-10"
"10758","B.1",7,5,53,2020.23770491803,2020.47267759563,0.234972677595806,86.000000000065,31,31,"20+"
"10759","B.1",7,5,54,2020.46721311475,2020.57650273224,0.109289617486411,40.0000000000264,11,11,"11-20"
"10760","B.1",7,5,55,2020.19672131148,2020.47540983607,0.278688524590279,102.000000000042,6,6,"6-10"
"10761","B.1",7,5,56,2020.18852459016,2020.59836065574,0.4098360655737,149.999999999974,199,199,"20+"
"10762","B.1",7,5,57,2020.24043715847,2020.24863387978,0.0081967213113785,2.99999999996453,2,2,"2"
"10763","B.1",7,5,58,2020.42349726776,2020.48087431694,0.0573770491803316,21.0000000000014,2,2,"2"
"10764","B.1",7,5,59,2020.2650273224,2020.30601092896,0.0409836065573472,14.9999999999891,3,3,"3-5"
"10765","B.1",7,5,60,2020.21857923497,2020.48087431694,0.262295081967295,96.00000000003,18,18,"11-20"
"10766","B.1",7,5,61,2020.21857923497,2020.28415300546,0.0655737704919375,24.0000000000491,7,7,"6-10"
"10767","B.1",7,5,62,2020.28142076503,2020.31967213115,0.0382513661202211,14.0000000000009,2,2,"2"
"10768","B.1",7,5,63,2020.32240437158,2020.35792349727,0.0355191256830949,13.0000000000127,2,2,"2"
"10769","B.1",7,5,64,2020.39890710383,2020.40163934426,0.00273224043712617,0.999999999988177,6,6,"6-10"
"10770","B.1",7,5,65,2020.31967213115,2020.42896174863,0.109289617486183,39.9999999999432,6,6,"6-10"
"10771","B.1",7,5,66,2020.60382513661,2020.6174863388,0.0136612021858582,5.0000000000241,2,2,"2"
"10772","B.1",7,5,67,2020.24590163934,2020.28415300546,0.0382513661202211,14.0000000000009,4,4,"3-5"
"10773","B.1",7,5,68,2020.24043715847,2020.30327868852,0.0628415300545839,22.9999999999777,15,15,"11-20"
"10774","B.1",7,5,69,2020.33606557377,2020.5,0.163934426229616,60.0000000000396,3,3,"3-5"
"10775","B.1",7,5,70,2020.29234972678,2020.29234972678,0,0,3,3,"3-5"
"10776","B.1",7,5,71,2020.24863387978,2020.3306010929,0.0819672131146945,29.9999999999782,4,4,"3-5"
"10777","B.1",7,5,72,2020.21857923497,2020.45081967213,0.232240437158453,84.9999999999936,21,21,"20+"
"10778","B.1",7,5,73,2020.2349726776,2020.24863387978,0.0136612021858582,5.0000000000241,2,2,"2"
"10779","B.1",7,5,74,2020.23770491803,2020.28415300546,0.0464480874318269,17.0000000000487,6,6,"6-10"
"10780","B.1",7,5,75,2020.27049180328,2020.39890710383,0.128415300546521,47.0000000000268,2,2,"2"
"10781","B.1",7,5,76,2020.33606557377,2020.33606557377,0,0,2,2,"2"
"10782","B.1",7,5,77,2020.23224043716,2020.24863387978,0.0163934426229844,6.00000000001228,2,2,"2"
"10783","B.1",7,5,78,2020.46721311475,2020.65846994536,0.191256830601105,70.0000000000045,6,6,"6-10"
"10784","B.1",7,5,79,2020.28415300546,2020.41256830601,0.128415300546294,46.9999999999436,3,3,"3-5"
"10785","B.1",7,5,80,2020.1912568306,2020.66666666667,0.475409836065637,174.000000000023,118,118,"20+"
"10786","B.1",7,5,81,2020.28961748634,2020.42076502732,0.131147540983648,48.000000000015,2,2,"2"
"10787","B.1",7,6,1,2020.18579234973,2020.5956284153,0.4098360655737,149.999999999974,371,371,"20+"
"10788","B.1",7,6,2,2020.19672131148,2020.35245901639,0.15573770491801,56.9999999999918,45,45,"20+"
"10789","B.1",7,6,3,2020.22131147541,2020.23224043716,0.0109289617485047,3.99999999995271,2,2,"2"
"10790","B.1",7,6,4,2020.27595628415,2020.31147540984,0.0355191256830949,13.0000000000127,6,6,"6-10"
"10791","B.1",7,6,5,2020.45355191257,2020.66393442623,0.210382513661216,77.000000000005,152,152,"20+"
"10792","B.1",7,6,6,2020.47267759563,2020.48907103825,0.016393442622757,5.99999999992906,2,2,"2"
"10793","B.1",7,6,7,2020.47267759563,2020.57650273224,0.103825136611931,37.9999999999668,2,2,"2"
"10794","B.1",7,6,8,2020.37704918033,2020.46448087432,0.0874316939889468,31.9999999999545,35,35,"20+"
"10795","B.1",7,6,9,2020.24043715847,2020.2650273224,0.0245901639343629,8.99999999997681,2,2,"2"
"10796","B.1",7,6,10,2020.24863387978,2020.32240437158,0.073770491803316,27.0000000000136,3,3,"3-5"
"10797","B.1",7,6,11,2020.1912568306,2020.32786885246,0.1366120218579,49.9999999999914,28,28,"20+"
"10798","B.1",7,6,12,2020.2131147541,2020.44535519126,0.232240437158453,84.9999999999936,59,59,"20+"
"10799","B.1",7,6,13,2020.22950819672,2020.39890710383,0.169398907103869,62.0000000000159,3,3,"3-5"
"10800","B.1",7,6,14,2020.18579234973,2020.37978142077,0.193989071038231,70.9999999999927,59,59,"20+"
"10801","B.1",7,6,15,2020.19398907104,2020.57103825137,0.377049180327958,138.000000000033,20,20,"11-20"
"10802","B.1",7,6,16,2020.25956284153,2020.25956284153,0,0,2,2,"2"
"10803","B.1",7,6,17,2020.19672131148,2020.60655737705,0.409836065573927,150.000000000057,44,44,"20+"
"10804","B.1",7,6,18,2020.48907103825,2020.67213114754,0.183060109289727,67.00000000004,18,18,"11-20"
"10805","B.1",7,6,19,2020.47540983607,2020.66393442623,0.188524590163979,69.0000000000164,30,30,"20+"
"10806","B.1",7,6,20,2020.45081967213,2020.6393442623,0.188524590163979,69.0000000000164,48,48,"20+"
"10807","B.1",7,6,21,2020.58743169399,2020.58743169399,0,0,2,2,"2"
"10808","B.1",7,6,22,2020.48907103825,2020.61202185792,0.122950819672269,45.0000000000505,3,3,"3-5"
"10809","B.1",7,6,23,2020.4043715847,2020.43169398907,0.027322404371489,9.99999999996498,8,8,"6-10"
"10810","B.1",7,6,24,2020.45628415301,2020.46994535519,0.0136612021856308,4.99999999994088,2,2,"2"
"10811","B.1",7,6,25,2020.53005464481,2020.5737704918,0.0437158469944734,15.9999999999773,3,3,"3-5"
"10812","B.1",7,6,26,2020.42349726776,2020.45081967213,0.027322404371489,9.99999999996498,7,7,"6-10"
"10813","B.1",7,6,27,2020.30327868852,2020.46994535519,0.166666666666515,60.9999999999445,32,32,"20+"
"10814","B.1",7,6,28,2020.32513661202,2020.40163934426,0.0765027322404421,28.0000000000018,5,5,"3-5"
"10815","B.1",7,6,29,2020.48633879781,2020.59289617486,0.106557377049285,39.0000000000382,5,5,"3-5"
"10816","B.1",7,6,30,2020.3606557377,2020.44808743169,0.0874316939889468,31.9999999999545,11,11,"11-20"
"10817","B.1",7,6,31,2020.17759562842,2020.41256830601,0.234972677595579,85.9999999999818,2,2,"2"
"10818","B.1",7,6,32,2020.28415300546,2020.45901639344,0.174863387978121,63.9999999999923,97,97,"20+"
"10819","B.1",7,6,33,2020.2349726776,2020.3306010929,0.0956284153005527,35.0000000000023,3,3,"3-5"
"10820","B.1",7,6,34,2020.65300546448,2020.65300546448,0,0,2,2,"2"
"10821","B.1",7,6,35,2020.46994535519,2020.5737704918,0.103825136612159,38.00000000005,6,6,"6-10"
"10822","B.1",7,6,36,2020.45355191257,2020.49453551913,0.0409836065573472,14.9999999999891,4,4,"3-5"
"10823","B.1",7,6,37,2020.19398907104,2020.24316939891,0.0491803278689531,18.0000000000368,3,3,"3-5"
"10824","B.1",7,6,38,2020.19945355191,2020.67486338798,0.475409836065637,174.000000000023,147,147,"20+"
"10825","B.1",7,6,39,2020.24863387978,2020.46448087432,0.215846994535468,78.9999999999814,5,5,"3-5"
"10826","B.1",7,6,40,2020.65846994536,2020.66120218579,0.00273224043712617,0.999999999988177,5,5,"3-5"
"10827","B.1",7,6,41,2020.26229508197,2020.63661202186,0.374316939890605,136.999999999961,9,9,"6-10"
"10828","B.1",7,6,42,2020.57103825137,2020.5737704918,0.00273224043712617,0.999999999988177,2,2,"2"
"10829","B.1",7,6,43,2020.42349726776,2020.47267759563,0.0491803278689531,18.0000000000368,3,3,"3-5"
"10830","B.1",7,6,44,2020.31420765027,2020.34426229508,0.0300546448088426,11.0000000000364,4,4,"3-5"
"10831","B.1",7,6,45,2020.2131147541,2020.22131147541,0.00819672131160587,3.00000000004775,2,2,"2"
"10832","B.1",7,6,46,2020.30054644809,2020.3087431694,0.0081967213113785,2.99999999996453,2,2,"2"
"10833","B.1",7,6,47,2020.36612021858,2020.60382513661,0.237704918032705,86.99999999997,44,44,"20+"
"10834","B.1",7,6,48,2020.40983606557,2020.40983606557,0,0,2,2,"2"
"10835","B.1",7,6,49,2020.23224043716,2020.61202185792,0.379781420765084,139.000000000021,127,127,"20+"
"10836","B.1",7,6,50,2020.20218579235,2020.60382513661,0.401639344262094,146.999999999926,80,80,"20+"
"10837","B.1",7,6,51,2020.47540983607,2020.5,0.0245901639343629,8.99999999997681,2,2,"2"
"10838","B.1",7,6,52,2020.41803278689,2020.54918032787,0.131147540983648,48.000000000015,7,7,"6-10"
"10839","B.1",7,6,53,2020.23770491803,2020.47267759563,0.234972677595806,86.000000000065,31,31,"20+"
"10840","B.1",7,6,54,2020.46721311475,2020.57650273224,0.109289617486411,40.0000000000264,11,11,"11-20"
"10841","B.1",7,6,55,2020.19672131148,2020.47540983607,0.278688524590279,102.000000000042,6,6,"6-10"
"10842","B.1",7,6,56,2020.18852459016,2020.59836065574,0.4098360655737,149.999999999974,199,199,"20+"
"10843","B.1",7,6,57,2020.24043715847,2020.24863387978,0.0081967213113785,2.99999999996453,2,2,"2"
"10844","B.1",7,6,58,2020.42349726776,2020.48087431694,0.0573770491803316,21.0000000000014,2,2,"2"
"10845","B.1",7,6,59,2020.2650273224,2020.30601092896,0.0409836065573472,14.9999999999891,3,3,"3-5"
"10846","B.1",7,6,60,2020.21857923497,2020.48087431694,0.262295081967295,96.00000000003,18,18,"11-20"
"10847","B.1",7,6,61,2020.21857923497,2020.28415300546,0.0655737704919375,24.0000000000491,7,7,"6-10"
"10848","B.1",7,6,62,2020.28142076503,2020.31967213115,0.0382513661202211,14.0000000000009,2,2,"2"
"10849","B.1",7,6,63,2020.32240437158,2020.35792349727,0.0355191256830949,13.0000000000127,2,2,"2"
"10850","B.1",7,6,64,2020.39890710383,2020.40163934426,0.00273224043712617,0.999999999988177,6,6,"6-10"
"10851","B.1",7,6,65,2020.31967213115,2020.42896174863,0.109289617486183,39.9999999999432,6,6,"6-10"
"10852","B.1",7,6,66,2020.60382513661,2020.6174863388,0.0136612021858582,5.0000000000241,2,2,"2"
"10853","B.1",7,6,67,2020.24590163934,2020.28415300546,0.0382513661202211,14.0000000000009,4,4,"3-5"
"10854","B.1",7,6,68,2020.24043715847,2020.30327868852,0.0628415300545839,22.9999999999777,15,15,"11-20"
"10855","B.1",7,6,69,2020.33606557377,2020.5,0.163934426229616,60.0000000000396,3,3,"3-5"
"10856","B.1",7,6,70,2020.29234972678,2020.29234972678,0,0,3,3,"3-5"
"10857","B.1",7,6,71,2020.24863387978,2020.3306010929,0.0819672131146945,29.9999999999782,4,4,"3-5"
"10858","B.1",7,6,72,2020.21857923497,2020.45081967213,0.232240437158453,84.9999999999936,21,21,"20+"
"10859","B.1",7,6,73,2020.2349726776,2020.24863387978,0.0136612021858582,5.0000000000241,2,2,"2"
"10860","B.1",7,6,74,2020.23770491803,2020.28415300546,0.0464480874318269,17.0000000000487,6,6,"6-10"
"10861","B.1",7,6,75,2020.27049180328,2020.39890710383,0.128415300546521,47.0000000000268,2,2,"2"
"10862","B.1",7,6,76,2020.33606557377,2020.33606557377,0,0,2,2,"2"
"10863","B.1",7,6,77,2020.23224043716,2020.24863387978,0.0163934426229844,6.00000000001228,2,2,"2"
"10864","B.1",7,6,78,2020.46721311475,2020.65846994536,0.191256830601105,70.0000000000045,6,6,"6-10"
"10865","B.1",7,6,79,2020.28415300546,2020.41256830601,0.128415300546294,46.9999999999436,3,3,"3-5"
"10866","B.1",7,6,80,2020.1912568306,2020.66666666667,0.475409836065637,174.000000000023,118,118,"20+"
"10867","B.1",7,6,81,2020.28961748634,2020.42076502732,0.131147540983648,48.000000000015,2,2,"2"
"10868","B.1",7,7,1,2020.18579234973,2020.5956284153,0.4098360655737,149.999999999974,371,371,"20+"
"10869","B.1",7,7,2,2020.19672131148,2020.35245901639,0.15573770491801,56.9999999999918,45,45,"20+"
"10870","B.1",7,7,3,2020.22131147541,2020.23224043716,0.0109289617485047,3.99999999995271,2,2,"2"
"10871","B.1",7,7,4,2020.27595628415,2020.31147540984,0.0355191256830949,13.0000000000127,6,6,"6-10"
"10872","B.1",7,7,5,2020.45355191257,2020.66393442623,0.210382513661216,77.000000000005,152,152,"20+"
"10873","B.1",7,7,6,2020.47267759563,2020.48907103825,0.016393442622757,5.99999999992906,2,2,"2"
"10874","B.1",7,7,7,2020.47267759563,2020.57650273224,0.103825136611931,37.9999999999668,2,2,"2"
"10875","B.1",7,7,8,2020.37704918033,2020.46448087432,0.0874316939889468,31.9999999999545,35,35,"20+"
"10876","B.1",7,7,9,2020.24043715847,2020.2650273224,0.0245901639343629,8.99999999997681,2,2,"2"
"10877","B.1",7,7,10,2020.24863387978,2020.32240437158,0.073770491803316,27.0000000000136,3,3,"3-5"
"10878","B.1",7,7,11,2020.1912568306,2020.32786885246,0.1366120218579,49.9999999999914,28,28,"20+"
"10879","B.1",7,7,12,2020.2131147541,2020.44535519126,0.232240437158453,84.9999999999936,59,59,"20+"
"10880","B.1",7,7,13,2020.22950819672,2020.39890710383,0.169398907103869,62.0000000000159,3,3,"3-5"
"10881","B.1",7,7,14,2020.18579234973,2020.37978142077,0.193989071038231,70.9999999999927,59,59,"20+"
"10882","B.1",7,7,15,2020.19398907104,2020.57103825137,0.377049180327958,138.000000000033,20,20,"11-20"
"10883","B.1",7,7,16,2020.25956284153,2020.25956284153,0,0,2,2,"2"
"10884","B.1",7,7,17,2020.19672131148,2020.60655737705,0.409836065573927,150.000000000057,44,44,"20+"
"10885","B.1",7,7,18,2020.48907103825,2020.67213114754,0.183060109289727,67.00000000004,18,18,"11-20"
"10886","B.1",7,7,19,2020.47540983607,2020.66393442623,0.188524590163979,69.0000000000164,30,30,"20+"
"10887","B.1",7,7,20,2020.45081967213,2020.6393442623,0.188524590163979,69.0000000000164,48,48,"20+"
"10888","B.1",7,7,21,2020.58743169399,2020.58743169399,0,0,2,2,"2"
"10889","B.1",7,7,22,2020.48907103825,2020.61202185792,0.122950819672269,45.0000000000505,3,3,"3-5"
"10890","B.1",7,7,23,2020.4043715847,2020.43169398907,0.027322404371489,9.99999999996498,8,8,"6-10"
"10891","B.1",7,7,24,2020.45628415301,2020.46994535519,0.0136612021856308,4.99999999994088,2,2,"2"
"10892","B.1",7,7,25,2020.53005464481,2020.5737704918,0.0437158469944734,15.9999999999773,3,3,"3-5"
"10893","B.1",7,7,26,2020.42349726776,2020.45081967213,0.027322404371489,9.99999999996498,7,7,"6-10"
"10894","B.1",7,7,27,2020.30327868852,2020.46994535519,0.166666666666515,60.9999999999445,32,32,"20+"
"10895","B.1",7,7,28,2020.32513661202,2020.40163934426,0.0765027322404421,28.0000000000018,5,5,"3-5"
"10896","B.1",7,7,29,2020.48633879781,2020.59289617486,0.106557377049285,39.0000000000382,5,5,"3-5"
"10897","B.1",7,7,30,2020.3606557377,2020.44808743169,0.0874316939889468,31.9999999999545,11,11,"11-20"
"10898","B.1",7,7,31,2020.17759562842,2020.41256830601,0.234972677595579,85.9999999999818,2,2,"2"
"10899","B.1",7,7,32,2020.28415300546,2020.45901639344,0.174863387978121,63.9999999999923,97,97,"20+"
"10900","B.1",7,7,33,2020.2349726776,2020.3306010929,0.0956284153005527,35.0000000000023,3,3,"3-5"
"10901","B.1",7,7,34,2020.65300546448,2020.65300546448,0,0,2,2,"2"
"10902","B.1",7,7,35,2020.46994535519,2020.5737704918,0.103825136612159,38.00000000005,6,6,"6-10"
"10903","B.1",7,7,36,2020.45355191257,2020.49453551913,0.0409836065573472,14.9999999999891,4,4,"3-5"
"10904","B.1",7,7,37,2020.19398907104,2020.24316939891,0.0491803278689531,18.0000000000368,3,3,"3-5"
"10905","B.1",7,7,38,2020.19945355191,2020.67486338798,0.475409836065637,174.000000000023,147,147,"20+"
"10906","B.1",7,7,39,2020.24863387978,2020.46448087432,0.215846994535468,78.9999999999814,5,5,"3-5"
"10907","B.1",7,7,40,2020.65846994536,2020.66120218579,0.00273224043712617,0.999999999988177,5,5,"3-5"
"10908","B.1",7,7,41,2020.26229508197,2020.63661202186,0.374316939890605,136.999999999961,9,9,"6-10"
"10909","B.1",7,7,42,2020.57103825137,2020.5737704918,0.00273224043712617,0.999999999988177,2,2,"2"
"10910","B.1",7,7,43,2020.42349726776,2020.47267759563,0.0491803278689531,18.0000000000368,3,3,"3-5"
"10911","B.1",7,7,44,2020.31420765027,2020.34426229508,0.0300546448088426,11.0000000000364,4,4,"3-5"
"10912","B.1",7,7,45,2020.2131147541,2020.22131147541,0.00819672131160587,3.00000000004775,2,2,"2"
"10913","B.1",7,7,46,2020.30054644809,2020.3087431694,0.0081967213113785,2.99999999996453,2,2,"2"
"10914","B.1",7,7,47,2020.36612021858,2020.60382513661,0.237704918032705,86.99999999997,44,44,"20+"
"10915","B.1",7,7,48,2020.40983606557,2020.40983606557,0,0,2,2,"2"
"10916","B.1",7,7,49,2020.23224043716,2020.61202185792,0.379781420765084,139.000000000021,127,127,"20+"
"10917","B.1",7,7,50,2020.20218579235,2020.60382513661,0.401639344262094,146.999999999926,80,80,"20+"
"10918","B.1",7,7,51,2020.47540983607,2020.5,0.0245901639343629,8.99999999997681,2,2,"2"
"10919","B.1",7,7,52,2020.41803278689,2020.54918032787,0.131147540983648,48.000000000015,7,7,"6-10"
"10920","B.1",7,7,53,2020.23770491803,2020.47267759563,0.234972677595806,86.000000000065,31,31,"20+"
"10921","B.1",7,7,54,2020.46721311475,2020.57650273224,0.109289617486411,40.0000000000264,11,11,"11-20"
"10922","B.1",7,7,55,2020.19672131148,2020.47540983607,0.278688524590279,102.000000000042,6,6,"6-10"
"10923","B.1",7,7,56,2020.18852459016,2020.59836065574,0.4098360655737,149.999999999974,199,199,"20+"
"10924","B.1",7,7,57,2020.24043715847,2020.24863387978,0.0081967213113785,2.99999999996453,2,2,"2"
"10925","B.1",7,7,58,2020.42349726776,2020.48087431694,0.0573770491803316,21.0000000000014,2,2,"2"
"10926","B.1",7,7,59,2020.2650273224,2020.30601092896,0.0409836065573472,14.9999999999891,3,3,"3-5"
"10927","B.1",7,7,60,2020.21857923497,2020.48087431694,0.262295081967295,96.00000000003,18,18,"11-20"
"10928","B.1",7,7,61,2020.21857923497,2020.28415300546,0.0655737704919375,24.0000000000491,7,7,"6-10"
"10929","B.1",7,7,62,2020.28142076503,2020.31967213115,0.0382513661202211,14.0000000000009,2,2,"2"
"10930","B.1",7,7,63,2020.32240437158,2020.35792349727,0.0355191256830949,13.0000000000127,2,2,"2"
"10931","B.1",7,7,64,2020.39890710383,2020.40163934426,0.00273224043712617,0.999999999988177,6,6,"6-10"
"10932","B.1",7,7,65,2020.31967213115,2020.42896174863,0.109289617486183,39.9999999999432,6,6,"6-10"
"10933","B.1",7,7,66,2020.60382513661,2020.6174863388,0.0136612021858582,5.0000000000241,2,2,"2"
"10934","B.1",7,7,67,2020.24590163934,2020.28415300546,0.0382513661202211,14.0000000000009,4,4,"3-5"
"10935","B.1",7,7,68,2020.24043715847,2020.30327868852,0.0628415300545839,22.9999999999777,15,15,"11-20"
"10936","B.1",7,7,69,2020.33606557377,2020.5,0.163934426229616,60.0000000000396,3,3,"3-5"
"10937","B.1",7,7,70,2020.29234972678,2020.29234972678,0,0,3,3,"3-5"
"10938","B.1",7,7,71,2020.24863387978,2020.3306010929,0.0819672131146945,29.9999999999782,4,4,"3-5"
"10939","B.1",7,7,72,2020.21857923497,2020.45081967213,0.232240437158453,84.9999999999936,21,21,"20+"
"10940","B.1",7,7,73,2020.2349726776,2020.24863387978,0.0136612021858582,5.0000000000241,2,2,"2"
"10941","B.1",7,7,74,2020.23770491803,2020.28415300546,0.0464480874318269,17.0000000000487,6,6,"6-10"
"10942","B.1",7,7,75,2020.27049180328,2020.39890710383,0.128415300546521,47.0000000000268,2,2,"2"
"10943","B.1",7,7,76,2020.33606557377,2020.33606557377,0,0,2,2,"2"
"10944","B.1",7,7,77,2020.23224043716,2020.24863387978,0.0163934426229844,6.00000000001228,2,2,"2"
"10945","B.1",7,7,78,2020.46721311475,2020.65846994536,0.191256830601105,70.0000000000045,6,6,"6-10"
"10946","B.1",7,7,79,2020.28415300546,2020.41256830601,0.128415300546294,46.9999999999436,3,3,"3-5"
"10947","B.1",7,7,80,2020.1912568306,2020.66666666667,0.475409836065637,174.000000000023,118,118,"20+"
"10948","B.1",7,7,81,2020.28961748634,2020.42076502732,0.131147540983648,48.000000000015,2,2,"2"
"10949","B.1",7,8,1,2020.18579234973,2020.5956284153,0.4098360655737,149.999999999974,371,371,"20+"
"10950","B.1",7,8,2,2020.19672131148,2020.35245901639,0.15573770491801,56.9999999999918,45,45,"20+"
"10951","B.1",7,8,3,2020.22131147541,2020.23224043716,0.0109289617485047,3.99999999995271,2,2,"2"
"10952","B.1",7,8,4,2020.27595628415,2020.31147540984,0.0355191256830949,13.0000000000127,6,6,"6-10"
"10953","B.1",7,8,5,2020.45355191257,2020.66393442623,0.210382513661216,77.000000000005,152,152,"20+"
"10954","B.1",7,8,6,2020.47267759563,2020.48907103825,0.016393442622757,5.99999999992906,2,2,"2"
"10955","B.1",7,8,7,2020.47267759563,2020.57650273224,0.103825136611931,37.9999999999668,2,2,"2"
"10956","B.1",7,8,8,2020.37704918033,2020.46448087432,0.0874316939889468,31.9999999999545,35,35,"20+"
"10957","B.1",7,8,9,2020.24043715847,2020.2650273224,0.0245901639343629,8.99999999997681,2,2,"2"
"10958","B.1",7,8,10,2020.24863387978,2020.32240437158,0.073770491803316,27.0000000000136,3,3,"3-5"
"10959","B.1",7,8,11,2020.1912568306,2020.32786885246,0.1366120218579,49.9999999999914,28,28,"20+"
"10960","B.1",7,8,12,2020.2131147541,2020.44535519126,0.232240437158453,84.9999999999936,59,59,"20+"
"10961","B.1",7,8,13,2020.22950819672,2020.39890710383,0.169398907103869,62.0000000000159,3,3,"3-5"
"10962","B.1",7,8,14,2020.18579234973,2020.37978142077,0.193989071038231,70.9999999999927,59,59,"20+"
"10963","B.1",7,8,15,2020.19398907104,2020.57103825137,0.377049180327958,138.000000000033,20,20,"11-20"
"10964","B.1",7,8,16,2020.25956284153,2020.25956284153,0,0,2,2,"2"
"10965","B.1",7,8,17,2020.19672131148,2020.60655737705,0.409836065573927,150.000000000057,44,44,"20+"
"10966","B.1",7,8,18,2020.48907103825,2020.67213114754,0.183060109289727,67.00000000004,18,18,"11-20"
"10967","B.1",7,8,19,2020.47540983607,2020.66393442623,0.188524590163979,69.0000000000164,30,30,"20+"
"10968","B.1",7,8,20,2020.45081967213,2020.6393442623,0.188524590163979,69.0000000000164,48,48,"20+"
"10969","B.1",7,8,21,2020.58743169399,2020.58743169399,0,0,2,2,"2"
"10970","B.1",7,8,22,2020.48907103825,2020.61202185792,0.122950819672269,45.0000000000505,3,3,"3-5"
"10971","B.1",7,8,23,2020.4043715847,2020.43169398907,0.027322404371489,9.99999999996498,8,8,"6-10"
"10972","B.1",7,8,24,2020.45628415301,2020.46994535519,0.0136612021856308,4.99999999994088,2,2,"2"
"10973","B.1",7,8,25,2020.53005464481,2020.5737704918,0.0437158469944734,15.9999999999773,3,3,"3-5"
"10974","B.1",7,8,26,2020.42349726776,2020.45081967213,0.027322404371489,9.99999999996498,7,7,"6-10"
"10975","B.1",7,8,27,2020.30327868852,2020.46994535519,0.166666666666515,60.9999999999445,32,32,"20+"
"10976","B.1",7,8,28,2020.32513661202,2020.40163934426,0.0765027322404421,28.0000000000018,5,5,"3-5"
"10977","B.1",7,8,29,2020.48633879781,2020.59289617486,0.106557377049285,39.0000000000382,5,5,"3-5"
"10978","B.1",7,8,30,2020.3606557377,2020.44808743169,0.0874316939889468,31.9999999999545,11,11,"11-20"
"10979","B.1",7,8,31,2020.17759562842,2020.41256830601,0.234972677595579,85.9999999999818,2,2,"2"
"10980","B.1",7,8,32,2020.28415300546,2020.45901639344,0.174863387978121,63.9999999999923,97,97,"20+"
"10981","B.1",7,8,33,2020.2349726776,2020.3306010929,0.0956284153005527,35.0000000000023,3,3,"3-5"
"10982","B.1",7,8,34,2020.65300546448,2020.65300546448,0,0,2,2,"2"
"10983","B.1",7,8,35,2020.46994535519,2020.5737704918,0.103825136612159,38.00000000005,6,6,"6-10"
"10984","B.1",7,8,36,2020.45355191257,2020.49453551913,0.0409836065573472,14.9999999999891,4,4,"3-5"
"10985","B.1",7,8,37,2020.19398907104,2020.24316939891,0.0491803278689531,18.0000000000368,3,3,"3-5"
"10986","B.1",7,8,38,2020.19945355191,2020.67486338798,0.475409836065637,174.000000000023,147,147,"20+"
"10987","B.1",7,8,39,2020.24863387978,2020.46448087432,0.215846994535468,78.9999999999814,5,5,"3-5"
"10988","B.1",7,8,40,2020.65846994536,2020.66120218579,0.00273224043712617,0.999999999988177,5,5,"3-5"
"10989","B.1",7,8,41,2020.26229508197,2020.63661202186,0.374316939890605,136.999999999961,9,9,"6-10"
"10990","B.1",7,8,42,2020.57103825137,2020.5737704918,0.00273224043712617,0.999999999988177,2,2,"2"
"10991","B.1",7,8,43,2020.42349726776,2020.47267759563,0.0491803278689531,18.0000000000368,3,3,"3-5"
"10992","B.1",7,8,44,2020.31420765027,2020.34426229508,0.0300546448088426,11.0000000000364,4,4,"3-5"
"10993","B.1",7,8,45,2020.2131147541,2020.22131147541,0.00819672131160587,3.00000000004775,2,2,"2"
"10994","B.1",7,8,46,2020.30054644809,2020.3087431694,0.0081967213113785,2.99999999996453,2,2,"2"
"10995","B.1",7,8,47,2020.36612021858,2020.60382513661,0.237704918032705,86.99999999997,44,44,"20+"
"10996","B.1",7,8,48,2020.40983606557,2020.40983606557,0,0,2,2,"2"
